city,locality,bhk,area,bathrooms,floor,total_floors,property_age,parking,lift,balcony,security,gym,swimming_pool,garden,power_backup,furnishing,price
Pune,Baner,2,986,1,1,10,6,True,True,True,True,True,False,True,True,Semi-Furnished,9041211.40798271
Bangalore,Whitefield,3,1165,1,3,10,13,True,True,True,True,True,False,True,True,Semi-Furnished,10718377.302352797
Pune,Hinjewadi,2,899,2,23,40,20,True,True,False,True,True,True,False,True,Unfurnished,5730985.350435518
Hyderabad,Gachibowli,1,565,1,13,15,24,True,True,True,True,True,False,False,True,Unfurnished,3702623.045347237
Mumbai,Borivali,2,785,2,3,4,8,True,True,True,True,True,False,False,True,Semi-Furnished,11855818.242071126
Bangalore,HSR Layout,3,1224,3,1,4,9,True,False,True,True,False,False,False,True,Semi-Furnished,14217255.160638642
Bangalore,Koramangala,2,1223,2,31,40,8,True,True,True,False,False,False,True,True,Semi-Furnished,16948137.532596912
Mumbai,Powai,3,1770,3,5,10,15,True,True,True,True,False,True,False,True,Unfurnished,32808288.859081056
Mumbai,Bandra,3,1998,3,3,15,13,True,True,False,True,False,True,True,True,Semi-Furnished,54566556.71203501
Pune,Viman Nagar,3,1397,3,8,15,9,True,True,True,True,False,True,False,True,Semi-Furnished,12445902.676997736
Hyderabad,Kukatpally,3,1170,2,3,15,14,True,True,True,True,False,False,False,True,Semi-Furnished,7807634.5850972645
Pune,Baner,1,455,1,6,10,6,True,True,True,True,False,True,False,False,Semi-Furnished,3875406.477460434
Hyderabad,Banjara Hills,2,515,2,8,15,1,True,True,True,True,True,False,True,True,Unfurnished,6749876.041117045
Pune,Baner,3,1309,2,4,4,9,True,False,True,True,True,True,False,True,Semi-Furnished,11262187.399461284
Hyderabad,Kukatpally,1,384,1,6,10,24,True,True,True,True,True,False,True,True,Semi-Furnished,1991228.0280882162
Hyderabad,Madhapur,3,1662,1,11,15,8,True,False,True,True,True,False,False,True,Semi-Furnished,13767638.860954713
Delhi,Saket,1,431,1,8,25,4,True,True,True,True,True,True,True,False,Semi-Furnished,6380015.863775111
Pune,Kothrud,2,1359,2,1,4,5,False,False,True,True,False,True,True,False,Fully Furnished,11766864.718118863
Hyderabad,Banjara Hills,3,1771,3,10,10,3,False,True,True,True,True,False,False,True,Semi-Furnished,22177841.433111556
Bangalore,Whitefield,3,1617,2,4,4,15,True,False,True,True,True,False,False,True,Semi-Furnished,14621039.607436113
Delhi,Rohini,2,1078,1,4,4,18,True,False,True,True,True,True,False,True,Unfurnished,9717610.332615899
Bangalore,Indiranagar,3,1995,3,9,40,26,False,True,False,True,False,True,True,True,Semi-Furnished,21465579.54831159
Hyderabad,Kukatpally,3,1393,2,18,25,11,True,True,True,True,True,True,False,True,Semi-Furnished,9061280.321567303
Bangalore,Indiranagar,3,1404,2,1,4,7,True,True,True,True,False,True,False,True,Fully Furnished,22558779.93147374
Hyderabad,Kukatpally,2,1084,1,23,25,5,True,True,False,True,False,False,True,True,Unfurnished,7925791.102822181
Delhi,Vasant Kunj,3,1592,4,15,25,23,False,True,True,True,False,False,False,True,Fully Furnished,20418148.394896027
Delhi,Saket,2,1087,1,3,15,14,False,True,True,True,True,True,True,False,Unfurnished,14595422.808343941
Pune,Hinjewadi,1,474,1,39,40,13,True,True,True,True,True,False,True,True,Semi-Furnished,3752301.9445364214
Bangalore,Whitefield,2,1129,1,6,25,2,True,True,True,True,True,True,True,True,Semi-Furnished,11423041.246708179
Hyderabad,Kukatpally,5,4179,5,21,25,23,True,True,True,False,False,False,False,True,Semi-Furnished,24344604.70975713
Mumbai,Borivali,2,908,1,1,15,5,False,True,True,True,True,True,False,True,Semi-Furnished,15052947.769511813
Mumbai,Andheri,4,3238,4,18,25,4,True,True,True,True,False,False,True,True,Semi-Furnished,67725366.66733308
Pune,Kothrud,3,1718,3,4,4,7,True,True,True,True,True,True,False,False,Semi-Furnished,15803763.888682567
Pune,Baner,2,1108,1,1,4,16,True,False,True,True,True,False,True,False,Unfurnished,7537008.43459465
Delhi,Dwarka,2,430,1,25,40,12,True,True,True,True,True,True,False,True,Fully Furnished,5386895.558746949
Bangalore,Indiranagar,3,1211,3,24,40,6,False,True,False,True,True,False,True,True,Unfurnished,17540245.257563047
Bangalore,Indiranagar,2,1069,1,33,40,7,True,True,True,True,True,False,False,True,Semi-Furnished,14269345.011249116
Hyderabad,Kukatpally,3,1623,2,1,4,17,True,True,True,False,True,False,True,True,Unfurnished,9517556.581101257
Bangalore,Indiranagar,2,901,2,5,10,0,True,True,True,True,False,True,True,True,Semi-Furnished,14070616.137625584
Pune,Viman Nagar,3,1495,2,3,4,7,False,False,True,True,True,True,False,False,Fully Furnished,16189027.93826816
Bangalore,Whitefield,2,1415,2,3,25,20,True,True,True,True,False,False,False,True,Unfurnished,11512650.151628971
Delhi,Saket,3,1522,2,4,4,9,True,False,True,True,True,False,True,True,Semi-Furnished,22617333.397354566
Hyderabad,Gachibowli,3,1588,2,2,4,1,True,False,True,False,False,False,True,True,Semi-Furnished,14985514.963781446
Mumbai,Powai,2,1015,1,2,4,17,True,False,True,False,False,True,False,True,Fully Furnished,21649761.002962846
Delhi,Rohini,2,1069,1,7,15,33,True,True,True,True,True,True,False,True,Semi-Furnished,8037796.034601593
Delhi,Saket,3,1932,2,1,25,14,True,True,True,True,False,True,True,True,Semi-Furnished,29578058.157966264
Mumbai,Andheri,2,789,2,2,10,4,True,True,True,True,False,True,True,True,Unfurnished,15023251.880926883
Hyderabad,Banjara Hills,3,1542,3,2,4,16,True,True,False,True,True,True,False,True,Unfurnished,17838634.64121579
Mumbai,Andheri,2,1099,1,31,40,26,True,True,True,True,False,True,False,True,Semi-Furnished,18458726.61216109
Delhi,Saket,2,1040,2,4,4,18,True,True,True,True,True,False,True,True,Semi-Furnished,13052913.974640865
Hyderabad,Banjara Hills,3,1956,2,13,15,23,True,True,True,True,False,False,False,True,Semi-Furnished,19702821.60370454
Delhi,Dwarka,3,1690,2,8,10,9,True,True,True,True,False,False,True,True,Semi-Furnished,20677485.478432067
Bangalore,Koramangala,2,1065,2,14,25,21,True,True,True,True,True,False,True,True,Fully Furnished,13266110.901124975
Pune,Viman Nagar,1,475,1,10,10,19,True,True,True,True,True,False,False,True,Semi-Furnished,4359797.698233994
Pune,Hinjewadi,2,754,2,5,15,15,False,True,True,True,True,False,True,True,Semi-Furnished,4920065.149889498
Bangalore,Koramangala,2,969,2,6,10,8,False,True,True,True,True,False,False,False,Semi-Furnished,11282027.423767058
Hyderabad,Kukatpally,1,501,1,6,10,0,True,True,True,False,False,False,False,True,Fully Furnished,4075052.0474090776
Bangalore,HSR Layout,2,801,1,9,10,4,True,True,True,True,True,True,True,True,Unfurnished,8774655.750108473
Bangalore,Koramangala,5,2941,5,12,25,4,True,True,True,True,False,False,False,True,Semi-Furnished,40163898.95297357
Hyderabad,Madhapur,2,862,3,8,25,17,True,True,False,True,True,False,True,True,Unfurnished,6782389.52401681
Mumbai,Powai,3,1502,2,19,25,9,True,True,True,True,True,True,False,True,Fully Furnished,36348444.399145775
Mumbai,Borivali,1,361,1,2,4,18,False,True,True,False,True,True,False,True,Unfurnished,4964155.06462734
Delhi,Dwarka,2,1487,2,3,4,14,True,False,True,False,False,False,True,True,Semi-Furnished,16541025.160977874
Delhi,Vasant Kunj,2,1151,2,20,25,10,True,True,True,True,False,False,True,False,Fully Furnished,17244420.204439327
Pune,Viman Nagar,3,1581,2,10,10,14,False,True,False,False,True,True,False,True,Semi-Furnished,13240326.241958907
Pune,Kothrud,2,661,1,3,10,2,True,True,True,True,True,False,True,True,Semi-Furnished,6676615.80249523
Delhi,Vasant Kunj,2,779,1,8,10,13,False,True,True,True,True,False,True,True,Semi-Furnished,11612176.419368982
Hyderabad,Gachibowli,4,2005,4,14,15,2,True,True,True,True,True,True,False,True,Fully Furnished,18585797.80119868
Bangalore,HSR Layout,2,955,1,34,40,14,True,True,True,True,False,True,True,True,Unfurnished,10176761.013352096
Delhi,Saket,3,1419,3,3,4,0,True,False,True,True,True,False,True,True,Semi-Furnished,25110862.79711684
Hyderabad,Gachibowli,4,2720,4,6,10,9,True,True,True,True,True,True,False,True,Unfurnished,22497337.243726254
Delhi,Saket,3,1637,2,14,15,10,False,True,True,True,False,False,False,True,Fully Furnished,25715359.28788917
Delhi,Saket,2,1108,1,1,4,13,True,True,True,True,False,True,True,True,Fully Furnished,15674701.960175438
Pune,Kothrud,1,359,1,2,10,0,True,True,True,False,True,True,False,True,Unfurnished,3645183.8704817393
Hyderabad,Gachibowli,1,430,1,14,15,5,False,True,True,True,False,False,True,False,Semi-Furnished,3386834.9338181154
Hyderabad,Kukatpally,3,1397,3,10,15,3,True,True,True,False,True,True,True,True,Semi-Furnished,10876444.181275368
Bangalore,Indiranagar,1,714,1,13,15,4,False,True,True,True,False,False,True,True,Semi-Furnished,10330751.444079364
Delhi,Vasant Kunj,3,1544,2,4,15,10,True,True,True,True,False,True,True,True,Semi-Furnished,24894501.60604218
Bangalore,Indiranagar,2,970,1,13,15,12,True,True,True,True,True,False,True,True,Semi-Furnished,12610400.754759753
Delhi,Dwarka,2,982,3,2,40,3,True,True,True,True,False,True,True,True,Semi-Furnished,12027791.619107923
Delhi,Saket,5,5311,5,1,10,18,True,True,False,True,False,True,True,True,Fully Furnished,82526363.49039432
Pune,Kothrud,1,556,1,8,25,6,True,False,True,False,True,False,True,True,Unfurnished,4499870.394854019
Pune,Viman Nagar,4,2398,3,1,4,4,True,False,True,True,True,True,True,True,Fully Furnished,25681416.260784872
Bangalore,HSR Layout,2,1006,1,3,4,11,True,False,True,False,True,False,False,True,Semi-Furnished,11591397.60868262
Bangalore,Whitefield,2,688,2,6,15,26,False,False,True,True,False,False,False,True,Unfurnished,4462218.734248964
Hyderabad,Madhapur,3,1968,2,4,10,23,True,True,True,True,True,False,False,True,Semi-Furnished,14740022.075769551
Hyderabad,Gachibowli,2,1083,2,8,10,4,True,True,False,True,True,True,True,True,Semi-Furnished,10702091.788455363
Mumbai,Borivali,3,1761,2,20,25,11,False,True,True,True,False,False,True,True,Semi-Furnished,24050918.68938871
Hyderabad,Gachibowli,3,1175,3,6,10,7,True,True,True,True,True,False,True,True,Unfurnished,9199046.98028229
Hyderabad,Kukatpally,3,1927,3,12,15,1,True,True,True,True,True,False,False,False,Fully Furnished,16738256.753104135
Pune,Kothrud,2,936,2,15,15,16,True,True,True,True,True,True,True,True,Fully Furnished,9157538.997625971
Hyderabad,Banjara Hills,1,731,1,7,10,11,True,True,True,True,True,False,True,True,Semi-Furnished,7758931.455448466
Delhi,Saket,3,1507,3,2,10,14,True,True,True,True,True,False,True,True,Semi-Furnished,21824000.324668523
Delhi,Rohini,2,842,1,14,15,0,True,True,True,True,False,False,True,False,Semi-Furnished,8392645.15377372
Pune,Kothrud,3,1752,4,39,40,0,True,True,False,True,False,True,True,True,Fully Furnished,19574786.1885921
Delhi,Vasant Kunj,1,499,1,3,10,10,True,True,True,True,False,True,True,False,Semi-Furnished,7541234.230304116
Delhi,Saket,2,980,2,23,25,14,True,True,True,True,True,False,True,True,Fully Furnished,14468998.241903594
Delhi,Rohini,3,1547,2,2,10,14,False,True,True,True,True,False,True,True,Unfurnished,12234229.667427203
Hyderabad,Gachibowli,2,820,2,3,15,11,True,True,True,True,True,False,True,True,Semi-Furnished,7010328.393458925
Bangalore,Indiranagar,1,497,1,1,15,21,False,True,True,True,False,False,True,True,Semi-Furnished,5037807.497681453
Hyderabad,Gachibowli,2,1111,1,34,40,10,True,True,True,True,False,True,False,True,Semi-Furnished,8978929.723028973
Delhi,Rohini,2,878,1,3,4,10,True,False,True,True,False,False,False,True,Semi-Furnished,8759534.571191847
Bangalore,Koramangala,1,552,1,2,4,4,False,False,True,True,True,False,True,True,Semi-Furnished,7031550.542913937
Bangalore,Indiranagar,2,812,1,3,15,0,True,True,True,False,True,True,True,True,Semi-Furnished,12740191.18528775
Delhi,Dwarka,2,1119,1,5,40,13,True,True,False,True,False,True,False,True,Unfurnished,10952411.04881331
Pune,Kothrud,4,2393,4,10,10,11,True,True,True,True,False,True,True,True,Semi-Furnished,23215185.940570943
Pune,Hinjewadi,1,466,1,6,15,6,False,True,False,True,False,False,False,False,Fully Furnished,3212273.2845496903
Mumbai,Powai,2,877,1,7,10,6,True,True,True,False,False,False,True,True,Unfurnished,18818547.513554014
Delhi,Rohini,2,1034,1,2,4,17,True,False,True,True,False,False,False,True,Fully Furnished,9456971.992112216
Bangalore,Whitefield,2,489,2,12,15,0,True,True,False,True,False,False,True,True,Semi-Furnished,4804725.7770677395
Delhi,Vasant Kunj,3,1532,3,2,4,7,True,False,True,True,False,False,True,True,Unfurnished,24031571.918179266
Pune,Hinjewadi,2,884,1,12,15,5,True,True,True,True,True,True,True,False,Fully Furnished,7517125.003685671
Pune,Hinjewadi,3,1717,2,14,40,9,True,True,False,True,True,True,True,True,Semi-Furnished,13508143.330655532
Mumbai,Borivali,3,1958,2,10,10,9,True,True,False,True,True,False,False,True,Fully Furnished,30930919.801344905
Hyderabad,Kukatpally,5,3253,5,4,4,3,True,False,True,True,True,True,False,True,Semi-Furnished,24484351.030846614
Hyderabad,Banjara Hills,3,1188,2,30,40,21,False,True,True,True,False,False,False,True,Semi-Furnished,12684757.038759617
Pune,Kothrud,2,958,2,12,15,1,False,True,True,True,False,False,True,True,Unfurnished,8217246.081541234
Pune,Viman Nagar,1,567,1,12,15,27,False,True,False,True,True,False,False,True,Semi-Furnished,4377894.277370133
Bangalore,Whitefield,3,1418,3,1,4,16,True,False,True,True,False,True,True,True,Semi-Furnished,12460887.610691419
Delhi,Dwarka,2,1006,1,18,25,13,False,True,True,True,False,False,True,True,Unfurnished,10198355.173541961
Hyderabad,Madhapur,3,1396,2,14,15,10,True,True,True,True,True,True,False,True,Semi-Furnished,11908974.012748837
Mumbai,Bandra,1,463,1,11,40,0,False,True,True,True,False,True,True,True,Fully Furnished,14622539.976982154
Mumbai,Powai,2,805,2,3,25,19,True,True,True,True,True,False,True,True,Unfurnished,14198699.872194458
Bangalore,Koramangala,1,618,1,11,15,17,False,True,True,True,False,False,True,False,Unfurnished,6447540.286776683
Hyderabad,Madhapur,4,2121,3,8,15,5,True,True,True,True,False,False,False,True,Unfurnished,17108059.330332264
Mumbai,Andheri,3,1998,3,27,40,13,True,True,True,True,False,False,True,True,Semi-Furnished,33551994.102919325
Hyderabad,Madhapur,3,2249,3,3,4,24,True,False,True,True,True,True,True,True,Fully Furnished,19215786.30599628
Mumbai,Andheri,2,1107,2,15,15,7,False,True,True,True,False,True,False,True,Semi-Furnished,23000633.8633137
Hyderabad,Banjara Hills,2,832,1,13,15,0,False,True,True,True,False,True,True,True,Unfurnished,9862764.514254652
Hyderabad,Kukatpally,2,1411,1,3,4,8,True,False,True,True,True,True,True,False,Unfurnished,10242715.684901215
Delhi,Vasant Kunj,1,472,1,25,25,17,True,True,True,True,False,True,True,True,Fully Furnished,8068938.281953684
Delhi,Rohini,1,483,1,17,25,8,False,True,True,True,False,False,True,False,Semi-Furnished,4638964.692308204
Hyderabad,Banjara Hills,2,1321,2,4,25,15,True,True,True,True,True,False,True,True,Unfurnished,14187104.721779577
Delhi,Saket,3,1654,2,3,10,13,True,True,True,True,True,True,True,True,Semi-Furnished,25650068.71473183
Delhi,Vasant Kunj,2,869,2,6,10,0,True,True,True,False,True,True,True,True,Semi-Furnished,16767446.703588668
Hyderabad,Kukatpally,3,1692,3,4,10,11,True,True,True,False,False,False,True,False,Fully Furnished,11076421.678869748
Pune,Kothrud,2,1520,2,12,15,14,True,True,False,True,False,True,True,True,Fully Furnished,14862755.37258825
Delhi,Rohini,2,1257,2,4,4,8,True,False,True,True,True,False,False,True,Semi-Furnished,10880933.534307634
Mumbai,Powai,2,755,2,3,4,2,True,False,True,True,True,False,True,True,Fully Furnished,20945736.16549565
Hyderabad,Kukatpally,3,1537,2,6,10,5,True,True,True,True,False,False,True,True,Semi-Furnished,10875965.429330338
Hyderabad,Banjara Hills,3,1776,3,4,4,21,True,True,True,True,True,False,False,True,Fully Furnished,17876092.103067856
Hyderabad,Banjara Hills,3,1958,2,8,15,8,True,True,True,True,False,True,False,False,Semi-Furnished,24258217.56630341
Pune,Viman Nagar,5,4011,4,10,15,1,False,True,True,True,True,False,True,True,Fully Furnished,40095382.98576411
Delhi,Dwarka,3,1816,2,8,25,23,True,True,True,True,True,False,True,True,Unfurnished,18518157.717637025
Hyderabad,Kukatpally,3,1480,2,7,10,21,True,False,True,True,True,True,False,True,Semi-Furnished,9010116.576556351
Bangalore,Koramangala,1,347,1,15,25,5,False,True,False,True,True,False,False,True,Unfurnished,4399977.047515808
Pune,Kothrud,2,1511,2,8,25,4,True,True,False,True,True,True,True,True,Semi-Furnished,14912950.187404472
Mumbai,Andheri,3,2218,3,14,15,18,False,True,True,True,False,True,True,True,Fully Furnished,37883934.12463925
Mumbai,Powai,3,1777,2,35,40,20,True,True,True,True,False,False,False,True,Unfurnished,31288208.91926907
Mumbai,Powai,3,1548,2,1,15,15,True,True,True,True,True,False,True,True,Unfurnished,32213768.15421527
Mumbai,Powai,2,1191,1,5,15,16,False,True,True,True,True,True,True,False,Unfurnished,21103789.75516371
Bangalore,HSR Layout,2,856,1,1,15,9,True,True,True,False,True,False,False,True,Unfurnished,9104538.190665675
Pune,Hinjewadi,2,975,2,6,15,14,True,True,True,True,True,False,True,False,Fully Furnished,7015653.272206866
Bangalore,HSR Layout,3,1966,3,5,10,8,True,True,True,False,True,False,False,True,Unfurnished,22318957.831400182
Hyderabad,Madhapur,4,2020,4,5,10,0,True,True,True,True,True,False,False,True,Semi-Furnished,20173660.311735366
Bangalore,Indiranagar,3,1453,2,21,40,11,True,True,True,True,True,True,True,True,Unfurnished,18870963.344495054
Bangalore,Koramangala,1,323,1,2,4,8,False,False,True,True,False,True,False,False,Semi-Furnished,4169272.535852945
Bangalore,Koramangala,3,1754,2,8,10,0,True,True,True,False,False,False,False,True,Unfurnished,21204381.36795093
Mumbai,Powai,3,738,3,6,10,6,False,True,True,True,True,False,True,True,Semi-Furnished,16205753.12192419
Mumbai,Andheri,2,1332,1,10,10,5,True,True,True,True,True,False,True,True,Fully Furnished,28968790.853962895
Bangalore,Koramangala,4,2734,4,5,15,5,True,True,True,True,False,False,True,True,Semi-Furnished,36363536.08916145
Mumbai,Andheri,1,489,1,31,40,2,True,True,False,True,True,True,False,True,Semi-Furnished,11787057.618506206
Delhi,Dwarka,3,1351,2,10,25,2,True,True,True,True,True,False,False,True,Semi-Furnished,17969590.330475315
Mumbai,Borivali,3,2047,2,2,4,9,True,False,True,True,False,False,True,False,Fully Furnished,29760797.629967507
Mumbai,Bandra,2,850,2,1,10,0,True,True,True,True,False,False,False,True,Unfurnished,24168103.560718957
Mumbai,Bandra,3,1821,2,1,10,10,True,True,True,True,True,True,True,True,Semi-Furnished,57372800.515921354
Pune,Hinjewadi,3,1754,2,1,4,5,True,False,True,True,True,True,False,True,Semi-Furnished,13240892.571804421
Mumbai,Andheri,2,1158,1,14,40,12,True,True,True,True,True,False,False,True,Semi-Furnished,21528340.484154765
Hyderabad,Banjara Hills,1,364,1,21,25,12,False,True,True,True,True,True,True,True,Fully Furnished,4328395.661721476
